w;x;x*-x;iterations;cond;
1,11;1;3,24285e-12;41;5,64133;
;2;2,73359e-12;;
;3;-1,09202e-12;;
;4;9,27702e-13;;
;5;-4,0874e-12;;
;6;5,33795e-12;;
;7;-5,74829e-12;;
;8;3,64153e-12;;
;9;-9,39693e-13;;
;10;-1,58096e-12;;
;11;4,68958e-13;;
;12;6,83897e-13;;
w;x;x*-x;iterations;cond;
1,12;1;4,39182e-12;40;6,06947;
;2;1,43441e-12;;
;3;8,37996e-13;;
;4;1,05471e-12;;
;5;-3,97904e-12;;
;6;5,90283e-12;;
;7;-6,10534e-12;;
;8;3,61755e-12;;
;9;-2,05702e-12;;
;10;-6,05738e-13;;
;11;-5,77316e-13;;
;12;8,79297e-13;;
w;x;x*-x;iterations;cond;
1,13;1;5,21772e-12;39;6,18549;
;2;1,88738e-14;;
;3;2,69074e-12;;
;4;1,0858e-12;;
;5;-3,60334e-12;;
;6;6,01563e-12;;
;7;-5,95968e-12;;
;8;3,27471e-12;;
;9;-2,99316e-12;;
;10;4,10338e-13;;
;11;-1,54721e-12;;
;12;1,00719e-12;;
w;x;x*-x;iterations;cond;
1,14;1;5,59242e-12;38;5,9789;
;2;-1,46505e-12;;
;3;4,33298e-12;;
;4;9,88098e-13;;
;5;-2,90701e-12;;
;6;5,56e-12;;
;7;-5,21627e-12;;
;8;2,58638e-12;;
;9;-3,6664e-12;;
;10;1,41753e-12;;
;11;-2,36433e-12;;
;12;1,04805e-12;;
w;x;x*-x;iterations;cond;
1,15;1;5,34972e-12;37;5,53268;
;2;-2,93277e-12;;
;3;5,60529e-12;;
;4;7,40297e-13;;
;5;-1,82432e-12;;
;6;4,38494e-12;;
;7;-3,75877e-12;;
;8;1,51168e-12;;
;9;-3,95239e-12;;
;10;2,33236e-12;;
;11;-2,93632e-12;;
;12;9,62785e-13;;
w;x;x*-x;iterations;cond;
1,16;1;4,30023e-12;36;4,98334;
;2;-4,20908e-12;;
;3;6,25411e-12;;
;4;3,04201e-13;;
;5;-3,18856e-13;;
;6;2,37232e-12;;
;7;-1,52767e-12;;
;8;7,54952e-14;;
;9;-3,71969e-12;;
;10;3,04468e-12;;
;11;-3,13172e-12;;
;12;7,33635e-13;;
w;x;x*-x;iterations;cond;
1,17;1;2,27884e-12;35;4,6173;
;2;-5,02665e-12;;
;3;5,92015e-12;;
;4;-3,33955e-13;;
;5;1,63158e-12;;
;6;-5,47118e-13;;
;7;1,45661e-12;;
;8;-1,63958e-12;;
;9;-2,82618e-12;;
;10;3,36975e-12;;
;11;-2,77289e-12;;
;12;3,33955e-13;;
w;x;x*-x;iterations;cond;
1,18;1;-9,95648e-13;34;4,84296;
;2;-5,23226e-12;;
;3;4,08784e-12;;
;4;-9,49463e-13;;
;5;3,84581e-12;;
;6;-4,27658e-12;;
;7;4,97558e-12;;
;8;-3,36797e-12;;
;9;-1,00897e-12;;
;10;3,0731e-12;;
;11;-1,70175e-12;;
;12;-2,73559e-13;;
w;x;x*-x;iterations;cond;
1,19;1;-2,93676e-12;34;6,15218;
;2;-1,05382e-12;;
;3;-1,11111e-12;;
;4;-5,80869e-13;;
;5;1,87494e-12;;
;6;-4,20819e-12;;
;7;3,54561e-12;;
;8;-1,83498e-12;;
;9;1,32339e-12;;
;10;2,06057e-13;;
;11;6,73239e-13;;
;12;-4,24549e-13;;
w;x;x*-x;iterations;cond;
1,2;1;-1,18816e-12;34;2,44369;
;2;-4,00124e-13;;
;3;-2,21467e-12;;
;4;4,59188e-13;;
;5;-5,09814e-13;;
;6;-3,18501e-12;;
;7;8,03801e-13;;
;8;-5,27578e-13;;
;9;8,22453e-13;;
;10;-4,10338e-13;;
;11;8,45546e-13;;
;12;-8,15348e-13;;
w;x;x*-x;iterations;cond;
1,21;1;-4,74509e-13;36;1,36625;
;2;-5,57332e-13;;
;3;4,9738e-14;;
;4;3,8769e-13;;
;5;-2,03926e-12;;
;6;-5,88862e-13;;
;7;-1,36779e-13;;
;8;8,70415e-14;;
;9;4,84945e-13;;
;10;-4,44089e-14;;
;11;-1,82965e-13;;
;12;4,63629e-13;;
w;x;x*-x;iterations;cond;
1,22;1;8,82516e-13;37;1,36454;
;2;3,7903e-13;;
;3;-1,75859e-13;;
;4;-2,24709e-13;;
;5;2,78977e-12;;
;6;7,48734e-13;;
;7;1,15463e-14;;
;8;-9,05942e-14;;
;9;-7,95808e-13;;
;10;1,66978e-13;;
;11;2,04281e-13;;
;12;-9,11271e-13;;
w;x;x*-x;iterations;cond;
1,23;1;3,21076e-13;39;1,83273;
;2;-6,26166e-13;;
;3;-3,12195e-13;;
;4;3,4639e-13;;
;5;1,09424e-12;;
;6;-6,29718e-13;;
;7;1,50102e-13;;
;8;-2,84217e-13;;
;9;-2,4869e-13;;
;10;1,81188e-13;;
;11;4,08562e-14;;
;12;-9,68114e-13;;
w;x;x*-x;iterations;cond;
1,24;1;-3,02869e-13;40;2,07882;
;2;1,04605e-12;;
;3;4,12115e-13;;
;4;-5,69322e-13;;
;5;-1,0445e-12;;
;6;1,18128e-12;;
;7;-2,42473e-13;;
;8;4,46754e-13;;
;9;2,07834e-13;;
;10;-2,36255e-13;;
;11;-3,55271e-15;;
;12;1,32694e-12;;
w;x;x*-x;iterations;cond;
1,25;1;2,26485e-13;41;2,20298;
;2;-1,63869e-12;;
;3;-5,37348e-13;;
;4;8,74856e-13;;
;5;6,75904e-13;;
;6;-2,04281e-12;;
;7;3,67706e-13;;
;8;-6,89226e-13;;
;9;-9,76996e-14;;
;10;2,91323e-13;;
;11;-5,50671e-14;;
;12;-1,72129e-12;;
w;x;x*-x;iterations;cond;
1,26;1;-3,4861e-14;42;2,02382;
;2;2,46936e-12;;
;3;6,68354e-13;;
;4;-1,28875e-12;;
;5;2,98428e-13;;
;6;3,33777e-12;;
;7;-5,20473e-13;;
;8;1,02318e-12;;
;9;-1,43885e-13;;
;10;-3,49942e-13;;
;11;1,68754e-13;;
;12;2,08722e-12;;
w;x;x*-x;iterations;cond;
1,27;1;-5,10259e-13;45;1,39793;
;2;7,10543e-14;;
;3;2,25153e-13;;
;4;-7,63833e-14;;
;5;-1,96643e-12;;
;6;-1,88294e-13;;
;7;-1,00364e-13;;
;8;1,5099e-13;;
;9;4,79616e-13;;
;10;-1,36779e-13;;
;11;-1,24345e-13;;
;12;9,82325e-13;;
w;x;x*-x;iterations;cond;
1,28;1;7,9925e-13;46;1,4987;
;2;-4,25437e-13;;
;3;-4,29434e-13;;
;4;2,78e-13;;
;5;2,95852e-12;;
;6;-1,94511e-13;;
;7;2,33591e-13;;
;8;-3,96128e-13;;
;9;-7,31859e-13;;
;10;2,57572e-13;;
;11;1,66978e-13;;
;12;-1,82965e-12;;
w;x;x*-x;iterations;cond;
1,29;1;2,76668e-13;48;2,14716;
;2;-1,23457e-12;;
;3;-4,22329e-13;;
;4;6,42153e-13;;
;5;5,50671e-13;;
;6;-1,66356e-12;;
;7;3,05533e-13;;
;8;-6,44818e-13;;
;9;-1,74083e-13;;
;10;2,2915e-13;;
;11;-2,66454e-14;;
;12;-1,48859e-12;;
