w;x;x*-x;iterations;
0,01;0,830974;0,169026;10 000;
;1,79419;0,205811;;
;2,77958;0,220416;;
;3,77075;0,229247;;
;4,77605;0,223948;;
;5,79516;0,204844;;
;6,79738;0,202618;;
;7,79419;0,205811;;
w;x;x*-x;iterations;
0,02;0,992258;0,00774158;10 000;
;1,99057;0,00942636;;
;2,9899;0,0100953;;
;3,9895;0,0104998;;
;4,98974;0,0102571;;
;5,99062;0,00938207;;
;6,99072;0,00928011;;
;7,99057;0,00942636;;
w;x;x*-x;iterations;
0,03;0,999138;0,000861711;9 039;
;1,99895;0,00104924;;
;2,99888;0,0011237;;
;3,99883;0,00116873;;
;4,99886;0,00114171;;
;5,99896;0,00104431;;
;6,99897;0,00103296;;
;7,99895;0,00104924;;
w;x;x*-x;iterations;
0,04;0,999138;0,000861928;6 778;
;1,99895;0,00104951;;
;2,99888;0,00112399;;
;3,99883;0,00116902;;
;4,99886;0,001142;;
;5,99896;0,00104458;;
;6,99897;0,00103322;;
;7,99895;0,00104951;;
w;x;x*-x;iterations;
0,05;0,999139;0,000861348;5 422;
;1,99895;0,0010488;;
;2,99888;0,00112323;;
;3,99883;0,00116823;;
;4,99886;0,00114123;;
;5,99896;0,00104387;;
;6,99897;0,00103253;;
;7,99895;0,0010488;;
w;x;x*-x;iterations;
0,06;0,999139;0,000860768;4 518;
;1,99895;0,0010481;;
;2,99888;0,00112247;;
;3,99883;0,00116745;;
;4,99886;0,00114046;;
;5,99896;0,00104317;;
;6,99897;0,00103183;;
;7,99895;0,0010481;;
w;x;x*-x;iterations;
0,07;0,999139;0,00086072;3 872;
;1,99895;0,00104804;;
;2,99888;0,00112241;;
;3,99883;0,00116738;;
;4,99886;0,00114039;;
;5,99896;0,00104311;;
;6,99897;0,00103178;;
;7,99895;0,00104804;;
w;x;x*-x;iterations;
0,08;0,999138;0,000861734;3 387;
;1,99895;0,00104927;;
;2,99888;0,00112373;;
;3,99883;0,00116876;;
;4,99886;0,00114174;;
;5,99896;0,00104434;;
;6,99897;0,00103299;;
;7,99895;0,00104927;;
w;x;x*-x;iterations;
0,09;0,999138;0,000862217;3 010;
;1,99895;0,00104986;;
;2,99888;0,00112436;;
;3,99883;0,00116941;;
;4,99886;0,00114238;;
;5,99896;0,00104493;;
;6,99897;0,00103357;;
;7,99895;0,00104986;;
w;x;x*-x;iterations;
0,1;0,999139;0,000861104;2 709;
;1,99895;0,0010485;;
;2,99888;0,00112291;;
;3,99883;0,0011679;;
;4,99886;0,0011409;;
;5,99896;0,00104358;;
;6,99897;0,00103224;;
;7,99895;0,0010485;;
w;x;x*-x;iterations;
0,11;0,999138;0,000862118;2 462;
;1,99895;0,00104974;;
;2,99888;0,00112423;;
;3,99883;0,00116928;;
;4,99886;0,00114225;;
;5,99896;0,00104481;;
;6,99897;0,00103345;;
;7,99895;0,00104974;;
w;x;x*-x;iterations;
0,12;0,99914;0,000860473;2 257;
;1,99895;0,00104774;;
;2,99888;0,00112209;;
;3,99883;0,00116705;;
;4,99886;0,00114007;;
;5,99896;0,00104281;;
;6,99897;0,00103148;;
;7,99895;0,00104774;;
w;x;x*-x;iterations;
0,13;0,999139;0,000860689;2 083;
;1,99895;0,001048;;
;2,99888;0,00112237;;
;3,99883;0,00116734;;
;4,99886;0,00114035;;
;5,99896;0,00104308;;
;6,99897;0,00103174;;
;7,99895;0,001048;;
w;x;x*-x;iterations;
0,14;0,99914;0,000860374;1 934;
;1,99895;0,00104762;;
;2,99888;0,00112196;;
;3,99883;0,00116691;;
;4,99886;0,00113994;;
;5,99896;0,00104269;;
;6,99897;0,00103136;;
;7,99895;0,00104762;;
w;x;x*-x;iterations;
0,15;0,99914;0,000859527;1 805;
;1,99895;0,00104658;;
;2,99888;0,00112086;;
;3,99883;0,00116576;;
;4,99886;0,00113881;;
;5,99896;0,00104167;;
;6,99897;0,00103035;;
;7,99895;0,00104658;;
w;x;x*-x;iterations;
0,16;0,999141;0,000859211;1 692;
;1,99895;0,0010462;;
;2,99888;0,00112044;;
;3,99883;0,00116534;;
;4,99886;0,0011384;;
;5,99896;0,00104128;;
;6,99897;0,00102997;;
;7,99895;0,0010462;;
w;x;x*-x;iterations;
0,17;0,99914;0,000860224;1 592;
;1,99895;0,00104743;;
;2,99888;0,00112176;;
;3,99883;0,00116671;;
;4,99886;0,00113974;;
;5,99896;0,00104251;;
;6,99897;0,00103118;;
;7,99895;0,00104743;;
w;x;x*-x;iterations;
0,18;0,999138;0,00086177;1 503;
;1,99895;0,00104932;;
;2,99888;0,00112378;;
;3,99883;0,00116881;;
;4,99886;0,00114179;;
;5,99896;0,00104439;;
;6,99897;0,00103303;;
;7,99895;0,00104932;;
w;x;x*-x;iterations;
0,19;0,99914;0,000860123;1 424;
;1,99895;0,00104731;;
;2,99888;0,00112163;;
;3,99883;0,00116657;;
;4,99886;0,0011396;;
;5,99896;0,00104239;;
;6,99897;0,00103106;;
;7,99895;0,00104731;;
w;x;x*-x;iterations;
0,2;0,999142;0,000857948;1 353;
;1,99896;0,00104466;;
;2,99888;0,0011188;;
;3,99884;0,00116362;;
;4,99886;0,00113672;;
;5,99896;0,00103975;;
;6,99897;0,00102845;;
;7,99896;0,00104466;;
w;x;x*-x;iterations;
0,21;0,99914;0,000860022;1 288;
;1,99895;0,00104719;;
;2,99888;0,0011215;;
;3,99883;0,00116644;;
;4,99886;0,00113947;;
;5,99896;0,00104227;;
;6,99897;0,00103094;;
;7,99895;0,00104719;;
w;x;x*-x;iterations;
0,22;0,999138;0,000861568;1 229;
;1,99895;0,00104907;;
;2,99888;0,00112352;;
;3,99883;0,00116853;;
;4,99886;0,00114152;;
;5,99896;0,00104414;;
;6,99897;0,00103279;;
;7,99895;0,00104907;;
w;x;x*-x;iterations;
0,23;0,999142;0,000857795;1 176;
;1,99896;0,00104448;;
;2,99888;0,0011186;;
;3,99884;0,00116341;;
;4,99886;0,00113652;;
;5,99896;0,00103957;;
;6,99897;0,00102827;;
;7,99896;0,00104448;;
w;x;x*-x;iterations;
0,24;0,999143;0,000856683;1 127;
;1,99896;0,00104312;;
;2,99888;0,00111715;;
;3,99884;0,00116191;;
;4,99886;0,00113505;;
;5,99896;0,00103822;;
;6,99897;0,00102694;;
;7,99896;0,00104312;;
w;x;x*-x;iterations;
0,25;0,999138;0,000861682;1 081;
;1,99895;0,00104921;;
;2,99888;0,00112367;;
;3,99883;0,00116869;;
;4,99886;0,00114167;;
;5,99896;0,00104428;;
;6,99897;0,00103293;;
;7,99895;0,00104921;;
w;x;x*-x;iterations;
0,26;0,999143;0,00085658;1 040;
;1,99896;0,001043;;
;2,99888;0,00111701;;
;3,99884;0,00116177;;
;4,99887;0,00113491;;
;5,99896;0,0010381;;
;6,99897;0,00102681;;
;7,99896;0,001043;;
w;x;x*-x;iterations;
0,27;0,999141;0,000858918;1 001;
;1,99895;0,00104584;;
;2,99888;0,00112006;;
;3,99884;0,00116494;;
;4,99886;0,00113801;;
;5,99896;0,00104093;;
;6,99897;0,00102962;;
;7,99895;0,00104584;;
w;x;x*-x;iterations;
0,28;0,99914;0,000859664;965;
;1,99895;0,00104675;;
;2,99888;0,00112103;;
;3,99883;0,00116595;;
;4,99886;0,00113899;;
;5,99896;0,00104183;;
;6,99897;0,00103051;;
;7,99895;0,00104675;;
w;x;x*-x;iterations;
0,29;0,999144;0,000856425;932;
;1,99896;0,00104281;;
;2,99888;0,00111681;;
;3,99884;0,00116156;;
;4,99887;0,0011347;;
;5,99896;0,00103791;;
;6,99897;0,00102663;;
;7,99896;0,00104281;;
w;x;x*-x;iterations;
0,3;0,999145;0,000854783;901;
;1,99896;0,00104081;;
;2,99889;0,00111467;;
;3,99884;0,00115933;;
;4,99887;0,00113253;;
;5,99896;0,00103592;;
;6,99898;0,00102466;;
;7,99896;0,00104081;;
w;x;x*-x;iterations;
0,31;0,999139;0,000861374;871;
;1,99895;0,00104883;;
;2,99888;0,00112326;;
;3,99883;0,00116827;;
;4,99886;0,00114126;;
;5,99896;0,0010439;;
;6,99897;0,00103256;;
;7,99895;0,00104883;;
w;x;x*-x;iterations;
0,32;0,999142;0,000858392;844;
;1,99895;0,0010452;;
;2,99888;0,00111938;;
;3,99884;0,00116422;;
;4,99886;0,00113731;;
;5,99896;0,00104029;;
;6,99897;0,00102899;;
;7,99895;0,0010452;;
w;x;x*-x;iterations;
0,33;0,999139;0,000861003;818;
;1,99895;0,00104838;;
;2,99888;0,00112278;;
;3,99883;0,00116777;;
;4,99886;0,00114077;;
;5,99896;0,00104346;;
;6,99897;0,00103212;;
;7,99895;0,00104838;;
w;x;x*-x;iterations;
0,34;0,999141;0,000859352;794;
;1,99895;0,00104637;;
;2,99888;0,00112063;;
;3,99883;0,00116553;;
;4,99886;0,00113858;;
;5,99896;0,00104145;;
;6,99897;0,00103014;;
;7,99895;0,00104637;;
w;x;x*-x;iterations;
0,35;0,999139;0,000861165;771;
;1,99895;0,00104858;;
;2,99888;0,00112299;;
;3,99883;0,00116799;;
;4,99886;0,00114098;;
;5,99896;0,00104365;;
;6,99897;0,00103231;;
;7,99895;0,00104858;;
w;x;x*-x;iterations;
0,36;0,999144;0,000856057;750;
;1,99896;0,00104236;;
;2,99888;0,00111633;;
;3,99884;0,00116106;;
;4,99887;0,00113422;;
;5,99896;0,00103746;;
;6,99897;0,00102619;;
;7,99896;0,00104236;;
w;x;x*-x;iterations;
0,37;0,999138;0,000862129;729;
;1,99895;0,00104975;;
;2,99888;0,00112425;;
;3,99883;0,00116929;;
;4,99886;0,00114226;;
;5,99896;0,00104482;;
;6,99897;0,00103346;;
;7,99895;0,00104975;;
w;x;x*-x;iterations;
0,38;0,999141;0,000859141;710;
;1,99895;0,00104611;;
;2,99888;0,00112035;;
;3,99883;0,00116524;;
;4,99886;0,0011383;;
;5,99896;0,0010412;;
;6,99897;0,00102988;;
;7,99895;0,00104611;;
w;x;x*-x;iterations;
0,39;0,999144;0,000855898;692;
;1,99896;0,00104216;;
;2,99888;0,00111612;;
;3,99884;0,00116084;;
;4,99887;0,001134;;
;5,99896;0,00103727;;
;6,99897;0,001026;;
;7,99896;0,00104216;;
w;x;x*-x;iterations;
0,4;0,999138;0,000862238;674;
;1,99895;0,00104988;;
;2,99888;0,00112439;;
;3,99883;0,00116944;;
;4,99886;0,00114241;;
;5,99896;0,00104495;;
;6,99897;0,0010336;;
;7,99895;0,00104988;;
w;x;x*-x;iterations;
0,41;0,999144;0,000856322;658;
;1,99896;0,00104268;;
;2,99888;0,00111668;;
;3,99884;0,00116142;;
;4,99887;0,00113457;;
;5,99896;0,00103778;;
;6,99897;0,0010265;;
;7,99896;0,00104268;;
w;x;x*-x;iterations;
0,42;0,999141;0,000858928;642;
;1,99895;0,00104586;;
;2,99888;0,00112008;;
;3,99884;0,00116495;;
;4,99886;0,00113802;;
;5,99896;0,00104094;;
;6,99897;0,00102963;;
;7,99895;0,00104586;;
w;x;x*-x;iterations;
0,43;0,999141;0,000858609;627;
;1,99895;0,00104547;;
;2,99888;0,00111966;;
;3,99884;0,00116452;;
;4,99886;0,0011376;;
;5,99896;0,00104055;;
;6,99897;0,00102924;;
;7,99895;0,00104547;;
w;x;x*-x;iterations;
0,44;0,999145;0,000854568;613;
;1,99896;0,00104055;;
;2,99889;0,00111439;;
;3,99884;0,00115904;;
;4,99887;0,00113224;;
;5,99896;0,00103566;;
;6,99898;0,0010244;;
;7,99896;0,00104055;;
w;x;x*-x;iterations;
0,45;0,999142;0,000857968;599;
;1,99896;0,00104469;;
;2,99888;0,00111882;;
;3,99884;0,00116365;;
;4,99886;0,00113675;;
;5,99896;0,00103978;;
;6,99897;0,00102848;;
;7,99896;0,00104469;;
w;x;x*-x;iterations;
0,46;0,999143;0,000856584;586;
;1,99896;0,001043;;
;2,99888;0,00111702;;
;3,99884;0,00116177;;
;4,99887;0,00113491;;
;5,99896;0,0010381;;
;6,99897;0,00102682;;
;7,99896;0,001043;;
w;x;x*-x;iterations;
0,47;0,999138;0,000862132;573;
;1,99895;0,00104976;;
;2,99888;0,00112425;;
;3,99883;0,0011693;;
;4,99886;0,00114227;;
;5,99896;0,00104482;;
;6,99897;0,00103347;;
;7,99895;0,00104976;;
w;x;x*-x;iterations;
0,48;0,999138;0,000861811;561;
;1,99895;0,00104936;;
;2,99888;0,00112383;;
;3,99883;0,00116886;;
;4,99886;0,00114184;;
;5,99896;0,00104443;;
;6,99897;0,00103308;;
;7,99895;0,00104936;;
w;x;x*-x;iterations;
0,49;0,999145;0,000854827;550;
;1,99896;0,00104086;;
;2,99889;0,00111473;;
;3,99884;0,00115939;;
;4,99887;0,00113259;;
;5,99896;0,00103597;;
;6,99898;0,00102471;;
;7,99896;0,00104086;;
w;x;x*-x;iterations;
0,5;0,999146;0,000853711;539;
;1,99896;0,0010395;;
;2,99889;0,00111327;;
;3,99884;0,00115787;;
;4,99887;0,00113111;;
;5,99897;0,00103462;;
;6,99898;0,00102337;;
;7,99896;0,0010395;;
w;x;x*-x;iterations;
0,51;0,999142;0,000858442;528;
;1,99895;0,00104526;;
;2,99888;0,00111944;;
;3,99884;0,00116429;;
;4,99886;0,00113738;;
;5,99896;0,00104035;;
;6,99897;0,00102905;;
;7,99895;0,00104526;;
w;x;x*-x;iterations;
0,52;0,999145;0,000855193;518;
;1,99896;0,00104131;;
;2,99888;0,0011152;;
;3,99884;0,00115989;;
;4,99887;0,00113307;;
;5,99896;0,00103641;;
;6,99897;0,00102515;;
;7,99896;0,00104131;;
w;x;x*-x;iterations;
0,53;0,999143;0,000857267;508;
;1,99896;0,00104383;;
;2,99888;0,00111791;;
;3,99884;0,0011627;;
;4,99886;0,00113582;;
;5,99896;0,00103893;;
;6,99897;0,00102764;;
;7,99896;0,00104383;;
w;x;x*-x;iterations;
0,54;0,99915;0,000850313;499;
;1,99896;0,00103536;;
;2,99889;0,00110884;;
;3,99885;0,00115327;;
;4,99887;0,00112661;;
;5,99897;0,0010305;;
;6,99898;0,0010193;;
;7,99896;0,00103536;;
w;x;x*-x;iterations;
0,55;0,999152;0,000848145;490;
;1,99897;0,00103273;;
;2,99889;0,00110601;;
;3,99885;0,00115033;;
;4,99888;0,00112373;;
;5,99897;0,00102787;;
;6,99898;0,0010167;;
;7,99897;0,00103273;;
w;x;x*-x;iterations;
0,56;0,999149;0,00085073;481;
;1,99896;0,00103587;;
;2,99889;0,00110938;;
;3,99885;0,00115383;;
;4,99887;0,00112716;;
;5,99897;0,00103101;;
;6,99898;0,0010198;;
;7,99896;0,00103587;;
w;x;x*-x;iterations;
0,57;0,999142;0,000858112;472;
;1,99896;0,00104486;;
;2,99888;0,00111901;;
;3,99884;0,00116385;;
;4,99886;0,00113694;;
;5,99896;0,00103995;;
;6,99897;0,00102865;;
;7,99896;0,00104486;;
w;x;x*-x;iterations;
0,58;0,999145;0,000854861;464;
;1,99896;0,0010409;;
;2,99889;0,00111477;;
;3,99884;0,00115943;;
;4,99887;0,00113263;;
;5,99896;0,00103601;;
;6,99898;0,00102475;;
;7,99896;0,0010409;;
w;x;x*-x;iterations;
0,59;0,999144;0,000855869;456;
;1,99896;0,00104213;;
;2,99888;0,00111609;;
;3,99884;0,0011608;;
;4,99887;0,00113397;;
;5,99896;0,00103723;;
;6,99897;0,00102596;;
;7,99896;0,00104213;;
w;x;x*-x;iterations;
0,6;0,999139;0,000861154;448;
;1,99895;0,00104857;;
;2,99888;0,00112298;;
;3,99883;0,00116797;;
;4,99886;0,00114097;;
;5,99896;0,00104364;;
;6,99897;0,0010323;;
;7,99895;0,00104857;;
w;x;x*-x;iterations;
