w;x;x*-x;iterations;
;7,99903;0,000972404;;
w;x;x*-x;iterations;
0,62;0,999191;0,000809431;309;
;1,99902;0,000982397;;
;2,99895;0,00104922;;
;3,99891;0,00108775;;
;4,99894;0,00105897;;
;5,99903;0,000966479;;
;6,99905;0,000954187;;
;7,99903;0,000965457;;
w;x;x*-x;iterations;
0,63;0,999191;0,000809025;302;
;1,99902;0,00098183;;
;2,99895;0,00104854;;
;3,99891;0,00108697;;
;4,99894;0,00105813;;
;5,99903;0,000965656;;
;6,99905;0,000953331;;
;7,99904;0,000964502;;
w;x;x*-x;iterations;
0,64;0,999186;0,000813751;295;
;1,99901;0,000987488;;
;2,99895;0,00105452;;
;3,99891;0,00109308;;
;4,99894;0,00106399;;
;5,99903;0,000970952;;
;6,99904;0,000958515;;
;7,99903;0,000969656;;
w;x;x*-x;iterations;
0,65;0,9992;0,000799671;289;
;1,99903;0,000970326;;
;2,99896;0,00103612;;
;3,99893;0,00107393;;
;4,99895;0,00104526;;
;5,99905;0,000953808;;
;6,99906;0,000941547;;
;7,99905;0,0009524;;
w;x;x*-x;iterations;
0,66;0,99921;0,000789965;283;
;1,99904;0,000958471;;
;2,99898;0,00102339;;
;3,99894;0,00106065;;
;4,99897;0,00103225;;
;5,99906;0,000941886;;
;6,99907;0,000929733;;
;7,99906;0,000940359;;
w;x;x*-x;iterations;
0,67;0,999191;0,000809377;276;
;1,99902;0,000981944;;
;2,99895;0,00104839;;
;3,99891;0,00108647;;
;4,99894;0,00105729;;
;5,99904;0,000964672;;
;6,99905;0,00095218;;
;7,99904;0,000962968;;
w;x;x*-x;iterations;
0,68;0,999191;0,000808842;270;
;1,99902;0,000981214;;
;2,99895;0,00104753;;
;3,99891;0,0010855;;
;4,99894;0,00105625;;
;5,99904;0,000963671;;
;6,99905;0,000951145;;
;7,99904;0,000961825;;
w;x;x*-x;iterations;
0,69;0,999213;0,000786828;265;
;1,99905;0,00095443;;
;2,99898;0,00101887;;
;3,99894;0,00105571;;
;4,99897;0,00102717;;
;5,99906;0,000937084;;
;6,99908;0,000924858;;
;7,99906;0,000935148;;
w;x;x*-x;iterations;
0,7;0,999205;0,000794723;259;
;1,99904;0,000963923;;
;2,99897;0,00102893;;
;3,99893;0,00106604;;
;4,99896;0,00103713;;
;5,99905;0,000946118;;
;6,99907;0,000933726;;
;7,99906;0,000944018;;
w;x;x*-x;iterations;
0,71;0,99922;0,000780416;254;
;1,99905;0,000946489;;
;2,99899;0,00101025;;
;3,99895;0,0010466;;
;4,99898;0,00101812;;
;5,99907;0,000928719;;
;6,99908;0,000916507;;
;7,99907;0,000926513;;
w;x;x*-x;iterations;
0,72;0,999203;0,000797075;248;
;1,99903;0,000966608;;
;2,99897;0,00103164;;
;3,99893;0,00106868;;
;4,99896;0,0010395;;
;5,99905;0,000948162;;
;6,99906;0,000935647;;
;7,99905;0,00094576;;
w;x;x*-x;iterations;
0,73;0,999209;0,000790507;243;
;1,99904;0,000958557;;
;2,99898;0,00102297;;
;3,99894;0,0010596;;
;4,99897;0,00103058;;
;5,99906;0,000939965;;
;6,99907;0,000927508;;
;7,99906;0,000937432;;
w;x;x*-x;iterations;
0,74;0,999212;0,000787717;238;
;1,99904;0,000955088;;
;2,99898;0,00101919;;
;3,99894;0,0010556;;
;4,99897;0,00102659;;
;5,99906;0,00093626;;
;6,99908;0,000923802;;
;7,99907;0,000933584;;
w;x;x*-x;iterations;
0,75;0,999211;0,000788758;233;
;1,99904;0,000956261;;
;2,99898;0,00102037;;
;3,99894;0,00105672;;
;4,99897;0,00102758;;
;5,99906;0,000937102;;
;6,99908;0,000924581;;
;7,99907;0,000934267;;
w;x;x*-x;iterations;
0,76;0,999236;0,000764205;229;
;1,99907;0,000926408;;
;2,99901;0,000988436;;
;3,99898;0,00102355;;
;4,999;0,000995229;;
;5,99909;0,000907543;;
;6,9991;0,000895366;;
;7,9991;0,000904644;;
w;x;x*-x;iterations;
0,77;0,999228;0,000772328;224;
;1,99906;0,000936165;;
;2,999;0,000998767;;
;3,99897;0,00103416;;
;4,99899;0,00100544;;
;5,99908;0,00091679;;
;6,9991;0,000904438;;
;7,99909;0,000913703;;
w;x;x*-x;iterations;
0,78;0,999215;0,000784614;219;
;1,99905;0,000950966;;
;2,99899;0,00101448;;
;3,99895;0,00105032;;
;4,99898;0,00102105;;
;5,99907;0,000930962;;
;6,99908;0,000918365;;
;7,99907;0,000927665;;
w;x;x*-x;iterations;
0,79;0,99923;0,000769626;215;
;1,99907;0,000932709;;
;2,99901;0,000994917;;
;3,99897;0,00102998;;
;4,999;0,00100117;;
;5,99909;0,000912768;;
;6,9991;0,000900364;;
;7,99909;0,000909372;;
w;x;x*-x;iterations;
0,8;0,999242;0,000757766;211;
;1,99908;0,000918244;;
;2,99902;0,000979405;;
;3,99899;0,00101382;;
;4,99901;0,000985358;;
;5,9991;0,000898291;;
;6,99911;0,00088603;;
;7,99911;0,000894786;;
w;x;x*-x;iterations;
0,81;0,999251;0,000748968;207;
;1,99909;0,00090749;;
;2,99903;0,000967853;;
;3,999;0,00100176;;
;4,99903;0,000973536;;
;5,99911;0,000887448;;
;6,99912;0,000875281;;
;7,99912;0,000883822;;
w;x;x*-x;iterations;
0,82;0,999257;0,000743204;203;
;1,9991;0,000900413;;
;2,99904;0,000960222;;
;3,99901;0,000993764;;
;4,99903;0,000965657;;
;5,99912;0,000880201;;
;6,99913;0,000868079;;
;7,99912;0,000876439;;
w;x;x*-x;iterations;
0,83;0,99926;0,000740479;199;
;1,9991;0,000897017;;
;2,99904;0,000956516;;
;3,99901;0,000989829;;
;4,99904;0,000961727;;
;5,99912;0,000876552;;
;6,99914;0,000864425;;
;7,99913;0,000872638;;
w;x;x*-x;iterations;
0,84;0,999259;0,00074084;195;
;1,9991;0,000897358;;
;2,99904;0,000956794;;
;3,99901;0,000990015;;
;4,99904;0,000961798;;
;5,99912;0,000876549;;
;6,99914;0,000864366;;
;7,99913;0,000872465;;
w;x;x*-x;iterations;
0,85;0,999256;0,000744373;191;
;1,9991;0,000901538;;
;2,99904;0,000961164;;
;3,99901;0,000994432;;
;4,99903;0,000965978;;
;5,99912;0,000880289;;
;6,99913;0,000867996;;
;7,99912;0,000876013;;
w;x;x*-x;iterations;
0,86;0,999249;0,000751208;187;
;1,99909;0,000909716;;
;2,99903;0,000969793;;
;3,999;0,00100325;;
;4,99903;0,000974431;;
;5,99911;0,000887922;;
;6,99912;0,000875462;;
;7,99912;0,000883429;;
w;x;x*-x;iterations;
0,87;0,999274;0,000726032;184;
;1,99912;0,000879129;;
;2,99906;0,000937097;;
;3,99903;0,000969323;;
;4,99906;0,000941365;;
;5,99914;0,000857721;;
;6,99915;0,000845627;;
;7,99915;0,000853204;;
w;x;x*-x;iterations;
0,88;0,999261;0,000738685;180;
;1,99911;0,000894345;;
;2,99905;0,000953226;;
;3,99901;0,000985897;;
;4,99904;0,000957345;;
;5,99913;0,000872208;;
;6,99914;0,000859849;;
;7,99913;0,000867432;;
w;x;x*-x;iterations;
0,89;0,999282;0,000718488;177;
;1,99913;0,00086979;;
;2,99907;0,000926964;;
;3,99904;0,000958627;;
;4,99907;0,000930749;;
;5,99915;0,000847905;;
;6,99916;0,000835831;;
;7,99916;0,000843081;;
w;x;x*-x;iterations;
0,9;0,999263;0,000737299;173;
;1,99911;0,000892456;;
;2,99905;0,000951025;;
;3,99902;0,000983398;;
;4,99905;0,000954679;;
;5,99913;0,00086963;;
;6,99914;0,000857183;;
;7,99914;0,000864493;;
w;x;x*-x;iterations;
0,91;0,999278;0,00072199;170;
;1,99913;0,000873819;;
;2,99907;0,00093107;;
;3,99904;0,000962651;;
;4,99907;0,000934418;;
;5,99915;0,000851099;;
;6,99916;0,000838854;;
;7,99915;0,000845882;;
w;x;x*-x;iterations;
0,92;0,999291;0,000709112;167;
;1,99914;0,000858126;;
;2,99909;0,000914255;;
;3,99905;0,000945153;;
;4,99908;0,000917313;;
;5,99916;0,000835444;;
;6,99918;0,000823361;;
;7,99917;0,000830133;;
w;x;x*-x;iterations;
0,93;0,999263;0,000737343;163;
;1,99911;0,000892177;;
;2,99905;0,000950434;;
;3,99902;0,000982436;;
;4,99905;0,00095337;;
;5,99913;0,000868203;;
;6,99914;0,000855579;;
;7,99914;0,000862483;;
w;x;x*-x;iterations;
0,94;0,99927;0,000729525;160;
;1,99912;0,000882603;;
;2,99906;0,000940134;;
;3,99903;0,000971669;;
;4,99906;0,000942794;;
;5,99914;0,00085849;;
;6,99915;0,000845941;;
;7,99915;0,000852632;;
w;x;x*-x;iterations;
0,95;0,999276;0,000724154;157;
;1,99912;0,000875989;;
;2,99907;0,000932987;;
;3,99904;0,000964162;;
;4,99906;0,00093538;;
;5,99915;0,000851657;;
;6,99916;0,000839139;;
;7,99915;0,000845641;;
w;x;x*-x;iterations;
0,96;0,999279;0,000721245;154;
;1,99913;0,000872353;;
;2,99907;0,000929012;;
;3,99904;0,000959931;;
;4,99907;0,000931143;;
;5,99915;0,000847716;;
;6,99916;0,000835186;;
;7,99916;0,00084152;;
w;x;x*-x;iterations;
0,97;0,999279;0,000720841;151;
;1,99913;0,000871745;;
;2,99907;0,000928259;;
;3,99904;0,000959028;;
;4,99907;0,000930133;;
;5,99915;0,000846712;;
;6,99917;0,000834125;;
;7,99916;0,00084031;;
w;x;x*-x;iterations;
0,98;0,999319;0,000681073;149;
;1,99918;0,000823537;;
;2,99912;0,000876824;;
;3,99909;0,000905768;;
;4,99912;0,000878348;;
;5,9992;0,000799489;;
;6,99921;0,000787536;;
;7,99921;0,00079324;;
w;x;x*-x;iterations;
0,99;0,999315;0,000684798;146;
;1,99917;0,000827922;;
;2,99912;0,00088139;;
;3,99909;0,000910361;;
;4,99912;0,000882669;;
;5,9992;0,000803337;;
;6,99921;0,000791256;;
;7,9992;0,000796848;;
w;x;x*-x;iterations;
1;0,999309;0,000691138;143;
;1,99916;0,000835466;;
;2,99911;0,000889313;;
;3,99908;0,000918418;;
;4,99911;0,000890344;;
;5,99919;0,000810236;;
;6,9992;0,000797978;;
;7,9992;0,000803474;;
w;x;x*-x;iterations;
1,01;0,9993;0,000700247;140;
;1,99915;0,000846351;;
;2,9991;0,00090079;;
;3,99907;0,000930139;;
;4,9991;0,000901565;;
;5,99918;0,000820357;;
;6,99919;0,000807871;;
;7,99919;0,000813287;;
w;x;x*-x;iterations;
1,02;0,999332;0,0006676;138;
;1,99919;0,000806769;;
;2,99914;0,000858555;;
;3,99911;0,000886401;;
;4,99914;0,000859033;;
;5,99922;0,000781568;;
;6,99923;0,000769599;;
;7,99923;0,000774613;;
w;x;x*-x;iterations;
1,03;0,999319;0,000681004;135;
;1,99918;0,00082284;;
;2,99912;0,000875545;;
;3,9991;0,000903809;;
;4,99912;0,00087576;;
;5,9992;0,000796695;;
;6,99922;0,000784418;;
;7,99921;0,000789379;;
w;x;x*-x;iterations;
1,04;0,999348;0,000652055;133;
;1,99921;0,000787737;;
;2,99916;0,000838084;;
;3,99913;0,00086501;;
;4,99916;0,000838025;;
;5,99924;0,000762276;;
;6,99925;0,000750454;;
;7,99924;0,000755053;;
w;x;x*-x;iterations;
1,05;0,99933;0,000669949;130;
;1,99919;0,000809223;;
;2,99914;0,000860828;;
;3,99911;0,000888349;;
;4,99914;0,000860489;;
;5,99922;0,000782615;;
;6,99923;0,000770399;;
;7,99923;0,000774966;;
w;x;x*-x;iterations;
1,06;0,999356;0,000644434;128;
;1,99922;0,000778274;;
;2,99917;0,000827793;;
;3,99915;0,000854125;;
;4,99917;0,000827193;;
;5,99925;0,00075224;;
;6,99926;0,000740419;;
;7,99926;0,000744657;;
w;x;x*-x;iterations;
1,07;0,999333;0,000667195;125;
;1,99919;0,000805625;;
;2,99914;0,000856765;;
;3,99912;0,000883877;;
;4,99914;0,000855854;;
;5,99922;0,000778205;;
;6,99923;0,000765894;;
;7,99923;0,000770117;;
w;x;x*-x;iterations;
1,08;0,999355;0,000644964;123;
