w;x;x*-x;iterations;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,22;0,999138;-0,999138;1 229;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,23;0,999142;-0,999142;1 176;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,24;0,999143;-0,999143;1 127;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,25;0,999138;-0,999138;1 081;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,26;0,999143;-0,999143;1 040;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,27;0,999141;-0,999141;1 001;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,28;0,99914;-0,99914;965;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,29;0,999144;-0,999144;932;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,3;0,999145;-0,999145;901;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,31;0,999139;-0,999139;871;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,32;0,999142;-0,999142;844;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,33;0,999139;-0,999139;818;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,34;0,999141;-0,999141;794;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,35;0,999139;-0,999139;771;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,36;0,999144;-0,999144;750;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,37;0,999138;-0,999138;729;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,38;0,999141;-0,999141;710;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,39;0,999144;-0,999144;692;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,4;0,999138;-0,999138;674;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,41;0,999144;-0,999144;658;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,42;0,999141;-0,999141;642;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,43;0,999141;-0,999141;627;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,44;0,999145;-0,999145;613;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,45;0,999142;-0,999142;599;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,46;0,999143;-0,999143;586;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,47;0,999138;-0,999138;573;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,48;0,999138;-0,999138;561;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,49;0,999145;-0,999145;550;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,5;0,999146;-0,999146;539;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,51;0,999142;-0,999142;528;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,52;0,999145;-0,999145;518;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,53;0,999143;-0,999143;508;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,54;0,99915;-0,99915;499;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,55;0,999152;-0,999152;490;
;1,99897;-1,99897;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,56;0,999149;-0,999149;481;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,57;0,999142;-0,999142;472;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,58;0,999145;-0,999145;464;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,59;0,999144;-0,999144;456;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,6;0,999139;-0,999139;448;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,61;0,999146;-0,999146;441;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,62;0,999149;-0,999149;434;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,63;0,999148;-0,999148;427;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,64;0,999143;-0,999143;420;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,65;0,999152;-0,999152;414;
;1,99897;-1,99897;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,66;0,999141;-0,999141;407;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,67;0,999143;-0,999143;401;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,68;0,999143;-0,999143;395;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,69;0,999139;-0,999139;389;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,7;0,99915;-0,99915;384;
;1,99897;-1,99897;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,71;0,99914;-0,99914;378;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,72;0,999146;-0,999146;373;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,73;0,999149;-0,999149;368;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,74;0,99915;-0,99915;363;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,75;0,999148;-0,999148;358;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,76;0,999143;-0,999143;353;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,77;0,999156;-0,999156;349;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99886;-3,99886;;
;4,99888;-4,99888;;
;5,99898;-5,99898;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,78;0,999146;-0,999146;344;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,79;0,999155;-0,999155;340;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99898;-5,99898;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,8;0,99914;-0,99914;335;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,81;0,999144;-0,999144;331;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,82;0,999146;-0,999146;327;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,83;0,999146;-0,999146;323;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,84;0,999143;-0,999143;319;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,85;0,999139;-0,999139;315;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,86;0,999155;-0,999155;312;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99898;-5,99898;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,87;0,999147;-0,999147;308;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,88;0,99916;-0,99916;305;
;1,99898;-1,99898;;
;2,9989;-2,9989;;
;3,99886;-3,99886;;
;4,99889;-4,99889;;
;5,99898;-5,99898;;
;6,99899;-6,99899;;
;7,99898;-7,99898;;
w;x;x*-x;iterations;
0,89;0,999147;-0,999147;301;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,9;0,999157;-0,999157;298;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99886;-3,99886;;
;4,99888;-4,99888;;
;5,99898;-5,99898;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,91;0,99914;-0,99914;294;
;1,99895;-1,99895;;
;2,99888;-2,99888;;
;3,99883;-3,99883;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99895;-7,99895;;
w;x;x*-x;iterations;
0,92;0,999146;-0,999146;291;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,93;0,99915;-0,99915;288;
;1,99897;-1,99897;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,94;0,999153;-0,999153;285;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,95;0,999154;-0,999154;282;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,96;0,999154;-0,999154;279;
;1,99897;-1,99897;;
;2,9989;-2,9989;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99899;-6,99899;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,97;0,999152;-0,999152;276;
;1,99897;-1,99897;;
;2,99889;-2,99889;;
;3,99885;-3,99885;;
;4,99888;-4,99888;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99897;-7,99897;;
w;x;x*-x;iterations;
0,98;0,999148;-0,999148;273;
;1,99896;-1,99896;;
;2,99889;-2,99889;;
;3,99884;-3,99884;;
;4,99887;-4,99887;;
;5,99897;-5,99897;;
;6,99898;-6,99898;;
;7,99896;-7,99896;;
w;x;x*-x;iterations;
0,99;0,999143;-0,999143;270;
;1,99896;-1,99896;;
;2,99888;-2,99888;;
;3,99884;-3,99884;;
;4,99886;-4,99886;;
;5,99896;-5,99896;;
;6,99897;-6,99897;;
;7,99896;-7,99896;;
